freq_hz,delta_db_raw,delta_db_smooth
2.162109375000000000e+03,2.989374160766601562e+00,1.725878119468688965e+00
2.167968750000000000e+03,3.001079559326171875e+00,1.761591672897338867e+00
2.173828125000000000e+03,2.789453506469726562e+00,1.795356273651123047e+00
2.179687500000000000e+03,2.823462486267089844e+00,1.835208415985107422e+00
2.185546875000000000e+03,2.907711029052734375e+00,1.872069954872131348e+00
2.191406250000000000e+03,2.912763595581054688e+00,1.916533946990966797e+00
2.197265625000000000e+03,2.678338050842285156e+00,1.964150786399841309e+00
2.203125000000000000e+03,2.185158729553222656e+00,2.027402400970458984e+00
2.208984375000000000e+03,1.972681045532226562e+00,2.069795608520507812e+00
2.214843750000000000e+03,1.776325225830078125e+00,2.122717618942260742e+00
2.220703125000000000e+03,1.752354621887207031e+00,2.165114164352416992e+00
2.226562500000000000e+03,1.601749420166015625e+00,2.212305545806884766e+00
2.232421875000000000e+03,1.533847808837890625e+00,2.253933429718017578e+00
2.238281250000000000e+03,1.518548011779785156e+00,2.290377378463745117e+00
2.244140625000000000e+03,1.623935699462890625e+00,2.324726104736328125e+00
2.250000000000000000e+03,1.307998657226562500e+00,2.355875253677368164e+00
2.255859375000000000e+03,1.338062286376953125e+00,2.386546850204467773e+00
2.261718750000000000e+03,1.556966781616210938e+00,2.406638145446777344e+00
2.267578125000000000e+03,1.914040565490722656e+00,2.421841144561767578e+00
2.273437500000000000e+03,2.244728088378906250e+00,2.438037157058715820e+00
2.279296875000000000e+03,2.244848251342773438e+00,2.450401782989501953e+00
2.285156250000000000e+03,2.042602539062500000e+00,2.463088750839233398e+00
2.291015625000000000e+03,1.969550132751464844e+00,2.482889175415039062e+00
2.296875000000000000e+03,2.285800933837890625e+00,2.503925800323486328e+00
2.302734375000000000e+03,2.369683265686035156e+00,2.542979717254638672e+00
2.308593750000000000e+03,2.444061279296875000e+00,2.573385715484619141e+00
2.314453125000000000e+03,2.529537200927734375e+00,2.607766389846801758e+00
2.320312500000000000e+03,2.669218063354492188e+00,2.639855146408081055e+00
2.326171875000000000e+03,3.019371032714843750e+00,2.670533657073974609e+00
2.332031250000000000e+03,3.024358749389648438e+00,2.712082862854003906e+00
2.337890625000000000e+03,3.096483230590820312e+00,2.736290454864501953e+00
2.343750000000000000e+03,3.267375946044921875e+00,2.759871482849121094e+00
2.349609375000000000e+03,3.185153007507324219e+00,2.781916856765747070e+00
2.355468750000000000e+03,3.508397102355957031e+00,2.813574790954589844e+00
2.361328125000000000e+03,3.699117660522460938e+00,2.852757930755615234e+00
2.367187500000000000e+03,3.467658996582031250e+00,2.900673151016235352e+00
2.373046875000000000e+03,3.393646240234375000e+00,2.968536138534545898e+00
2.378906250000000000e+03,3.688252449035644531e+00,3.028962850570678711e+00
2.384765625000000000e+03,3.494671821594238281e+00,3.091295957565307617e+00
2.390625000000000000e+03,3.504151344299316406e+00,3.162503480911254883e+00
2.396484375000000000e+03,3.355102539062500000e+00,3.240639686584472656e+00
2.402343750000000000e+03,3.095508575439453125e+00,3.313605308532714844e+00
2.408203125000000000e+03,2.751131057739257812e+00,3.385234355926513672e+00
2.414062500000000000e+03,3.565687179565429688e+00,3.443175315856933594e+00
2.419921875000000000e+03,3.124101638793945312e+00,3.496426820755004883e+00
2.425781250000000000e+03,3.342172622680664062e+00,3.545231342315673828e+00
2.431640625000000000e+03,3.154409408569335938e+00,3.582989215850830078e+00
2.437500000000000000e+03,3.230066299438476562e+00,3.612411499023437500e+00
2.443359375000000000e+03,3.253347396850585938e+00,3.638287067413330078e+00
2.449218750000000000e+03,3.313461303710937500e+00,3.655470371246337891e+00
2.455078125000000000e+03,3.409934997558593750e+00,3.671563863754272461e+00
2.460937500000000000e+03,3.342683792114257812e+00,3.666181564331054688e+00
2.466796875000000000e+03,3.544866561889648438e+00,3.658539772033691406e+00
2.472656250000000000e+03,3.710164070129394531e+00,3.659456014633178711e+00
2.478515625000000000e+03,3.666593551635742188e+00,3.667757987976074219e+00
2.484375000000000000e+03,3.778045654296875000e+00,3.685281038284301758e+00
2.490234375000000000e+03,3.860204696655273438e+00,3.706768751144409180e+00
2.496093750000000000e+03,3.704536437988281250e+00,3.720125913619995117e+00
2.501953125000000000e+03,3.908950805664062500e+00,3.730036020278930664e+00
2.507812500000000000e+03,3.524972915649414062e+00,3.739703178405761719e+00
2.513671875000000000e+03,3.991355895996093750e+00,3.752561330795288086e+00
2.519531250000000000e+03,3.945896148681640625e+00,3.762830972671508789e+00
2.525390625000000000e+03,4.218238830566406250e+00,3.765338897705078125e+00
2.531250000000000000e+03,4.488771438598632812e+00,3.780915498733520508e+00
2.537109375000000000e+03,4.086854934692382812e+00,3.807289838790893555e+00
2.542968750000000000e+03,4.069471359252929688e+00,3.832639694213867188e+00
2.548828125000000000e+03,4.101803779602050781e+00,3.855073451995849609e+00
2.554687500000000000e+03,4.200286865234375000e+00,3.864826917648315430e+00
2.560546875000000000e+03,4.007749557495117188e+00,3.876678943634033203e+00
2.566406250000000000e+03,3.950991630554199219e+00,3.894055604934692383e+00
2.572265625000000000e+03,3.893108367919921875e+00,3.910997390747070312e+00
2.578125000000000000e+03,3.657196044921875000e+00,3.926415920257568359e+00
2.583984375000000000e+03,4.135334014892578125e+00,3.934445381164550781e+00
2.589843750000000000e+03,3.950895309448242188e+00,3.940297842025756836e+00
2.595703125000000000e+03,3.630315780639648438e+00,3.947435379028320312e+00
2.601562500000000000e+03,3.419630050659179688e+00,3.950247287750244141e+00
2.607421875000000000e+03,3.711269378662109375e+00,3.949751377105712891e+00
2.613281250000000000e+03,3.573869705200195312e+00,3.941995382308959961e+00
2.619140625000000000e+03,3.706083297729492188e+00,3.931381225585937500e+00
2.625000000000000000e+03,3.643140792846679688e+00,3.939942598342895508e+00
2.630859375000000000e+03,3.537628173828125000e+00,3.948702096939086914e+00
2.636718750000000000e+03,3.912755966186523438e+00,3.972332239151000977e+00
2.642578125000000000e+03,4.048254013061523438e+00,3.995763063430786133e+00
2.648437500000000000e+03,4.022915840148925781e+00,4.034258365631103516e+00
2.654296875000000000e+03,4.294891357421875000e+00,4.067749977111816406e+00
2.660156250000000000e+03,4.346510887145996094e+00,4.119287490844726562e+00
2.666015625000000000e+03,4.961078643798828125e+00,4.178902626037597656e+00
2.671875000000000000e+03,5.027194976806640625e+00,4.242267608642578125e+00
2.677734375000000000e+03,4.759859085083007812e+00,4.321018218994140625e+00
2.683593750000000000e+03,4.690186500549316406e+00,4.406623363494873047e+00
2.689453125000000000e+03,4.528542518615722656e+00,4.495517253875732422e+00
2.695312500000000000e+03,4.269250869750976562e+00,4.588525772094726562e+00
2.701171875000000000e+03,4.343708038330078125e+00,4.680479526519775391e+00
2.707031250000000000e+03,4.299810409545898438e+00,4.760972499847412109e+00
2.712890625000000000e+03,4.513648986816406250e+00,4.849521636962890625e+00
2.718750000000000000e+03,4.356209754943847656e+00,4.933028697967529297e+00
2.724609375000000000e+03,4.461880683898925781e+00,5.018064975738525391e+00
2.730468750000000000e+03,4.861871719360351562e+00,5.097594738006591797e+00
2.736328125000000000e+03,4.329305648803710938e+00,5.172819137573242188e+00
2.742187500000000000e+03,4.087923049926757812e+00,5.263364791870117188e+00
2.748046875000000000e+03,4.061787605285644531e+00,5.348016262054443359e+00
2.753906250000000000e+03,4.201433181762695312e+00,5.421897411346435547e+00
2.759765625000000000e+03,4.978309631347656250e+00,5.495738983154296875e+00
2.765625000000000000e+03,4.848897933959960938e+00,5.569174289703369141e+00
2.771484375000000000e+03,4.973115921020507812e+00,5.632102489471435547e+00
2.777343750000000000e+03,5.309045791625976562e+00,5.691998004913330078e+00
2.783203125000000000e+03,5.287040710449218750e+00,5.752254009246826172e+00
2.789062500000000000e+03,5.698260307312011719e+00,5.809010982513427734e+00
2.794921875000000000e+03,6.310250282287597656e+00,5.866047859191894531e+00
2.800781250000000000e+03,6.310262680053710938e+00,5.912381172180175781e+00
2.806640625000000000e+03,6.787874221801757812e+00,5.951380729675292969e+00
2.812500000000000000e+03,7.090950012207031250e+00,5.976987838745117188e+00
2.818359375000000000e+03,7.474966049194335938e+00,6.001034736633300781e+00
2.824218750000000000e+03,7.537864685058593750e+00,6.022954463958740234e+00
2.830078125000000000e+03,7.752449035644531250e+00,6.039705276489257812e+00
2.835937500000000000e+03,7.623010635375976562e+00,6.046864032745361328e+00
2.841796875000000000e+03,7.401897430419921875e+00,6.043763637542724609e+00
2.847656250000000000e+03,7.461521148681640625e+00,6.039628028869628906e+00
2.853515625000000000e+03,7.011077880859375000e+00,6.040848731994628906e+00
2.859375000000000000e+03,7.447249412536621094e+00,6.038939476013183594e+00
2.865234375000000000e+03,6.806224822998046875e+00,6.036190032958984375e+00
2.871093750000000000e+03,6.610809326171875000e+00,6.040390968322753906e+00
2.876953125000000000e+03,6.418172836303710938e+00,6.050251007080078125e+00
2.882812500000000000e+03,5.892066001892089844e+00,6.063675880432128906e+00
2.888671875000000000e+03,5.697950363159179688e+00,6.073199272155761719e+00
2.894531250000000000e+03,5.431715011596679688e+00,6.077801227569580078e+00
2.900390625000000000e+03,5.247609138488769531e+00,6.074163913726806641e+00
2.906250000000000000e+03,5.275188446044921875e+00,6.062139034271240234e+00
2.912109375000000000e+03,5.568291664123535156e+00,6.051079273223876953e+00
2.917968750000000000e+03,5.297084808349609375e+00,6.042117595672607422e+00
2.923828125000000000e+03,4.997991561889648438e+00,6.032848358154296875e+00
2.929687500000000000e+03,5.234420776367187500e+00,6.011206626892089844e+00
2.935546875000000000e+03,5.340075492858886719e+00,5.984590530395507812e+00
2.941406250000000000e+03,5.753756523132324219e+00,5.955063343048095703e+00
2.947265625000000000e+03,5.265342712402343750e+00,5.917277336120605469e+00
2.953125000000000000e+03,5.044444084167480469e+00,5.862497806549072266e+00
2.958984375000000000e+03,5.415748596191406250e+00,5.801579952239990234e+00
2.964843750000000000e+03,5.346836090087890625e+00,5.741990089416503906e+00
2.970703125000000000e+03,5.361856460571289062e+00,5.692648410797119141e+00
2.976562500000000000e+03,5.567314147949218750e+00,5.640714168548583984e+00
2.982421875000000000e+03,5.544585227966308594e+00,5.590760707855224609e+00
2.988281250000000000e+03,5.329360961914062500e+00,5.535067558288574219e+00
2.994140625000000000e+03,5.057781219482421875e+00,5.488150596618652344e+00
3.000000000000000000e+03,5.333570480346679688e+00,5.453967094421386719e+00
3.005859375000000000e+03,5.513586044311523438e+00,5.433147430419921875e+00
3.011718750000000000e+03,5.358282089233398438e+00,5.424741744995117188e+00
3.017578125000000000e+03,5.558004379272460938e+00,5.431932449340820312e+00
3.023437500000000000e+03,5.724033355712890625e+00,5.447983264923095703e+00
3.029296875000000000e+03,5.485608100891113281e+00,5.478610992431640625e+00
3.035156250000000000e+03,5.647150993347167969e+00,5.522493839263916016e+00
3.041015625000000000e+03,5.844899177551269531e+00,5.582876205444335938e+00
3.046875000000000000e+03,6.038557052612304688e+00,5.640942573547363281e+00
3.052734375000000000e+03,6.319585800170898438e+00,5.704862117767333984e+00
3.058593750000000000e+03,6.088970184326171875e+00,5.779755115509033203e+00
3.064453125000000000e+03,6.081284523010253906e+00,5.844375610351562500e+00
3.070312500000000000e+03,6.285804748535156250e+00,5.915931224822998047e+00
3.076171875000000000e+03,5.904348373413085938e+00,5.977494716644287109e+00
3.082031250000000000e+03,6.180137634277343750e+00,6.037845134735107422e+00
3.087890625000000000e+03,6.060371398925781250e+00,6.089638233184814453e+00
3.093750000000000000e+03,5.923617362976074219e+00,6.134538650512695312e+00
3.099609375000000000e+03,6.000113487243652344e+00,6.178020954132080078e+00
3.105468750000000000e+03,6.134792327880859375e+00,6.224890232086181641e+00
3.111328125000000000e+03,6.153635978698730469e+00,6.279154777526855469e+00
3.117187500000000000e+03,6.037079811096191406e+00,6.332873821258544922e+00
3.123046875000000000e+03,5.713119506835937500e+00,6.389959812164306641e+00
3.128906250000000000e+03,5.746413230895996094e+00,6.450569629669189453e+00
3.134765625000000000e+03,5.997462272644042969e+00,6.497340202331542969e+00
3.140625000000000000e+03,6.182697296142578125e+00,6.547986507415771484e+00
3.146484375000000000e+03,6.638601303100585938e+00,6.600079536437988281e+00
3.152343750000000000e+03,6.414525032043457031e+00,6.666048049926757812e+00
3.158203125000000000e+03,6.846173286437988281e+00,6.725258827209472656e+00
3.164062500000000000e+03,6.991054534912109375e+00,6.768218517303466797e+00
3.169921875000000000e+03,6.952886581420898438e+00,6.817554473876953125e+00
3.175781250000000000e+03,7.198781013488769531e+00,6.868430137634277344e+00
3.181640625000000000e+03,7.198990821838378906e+00,6.911670684814453125e+00
3.187500000000000000e+03,7.229269027709960938e+00,6.954565048217773438e+00
3.193359375000000000e+03,7.909368515014648438e+00,6.998395919799804688e+00
3.199218750000000000e+03,7.582415580749511719e+00,7.043777942657470703e+00
3.205078125000000000e+03,7.490562438964843750e+00,7.077659130096435547e+00
3.210937500000000000e+03,7.638557434082031250e+00,7.110195636749267578e+00
3.216796875000000000e+03,7.239521026611328125e+00,7.142158508300781250e+00
3.222656250000000000e+03,7.164334297180175781e+00,7.165376186370849609e+00
3.228515625000000000e+03,7.289781570434570312e+00,7.185231685638427734e+00
3.234375000000000000e+03,7.281929016113281250e+00,7.207233905792236328e+00
3.240234375000000000e+03,7.029287338256835938e+00,7.215386390686035156e+00
3.246093750000000000e+03,6.759842872619628906e+00,7.226744651794433594e+00
3.251953125000000000e+03,7.046342849731445312e+00,7.233685493469238281e+00
3.257812500000000000e+03,6.838441848754882812e+00,7.244976520538330078e+00
3.263671875000000000e+03,6.631043434143066406e+00,7.260916709899902344e+00
3.269531250000000000e+03,6.897150993347167969e+00,7.277424812316894531e+00
3.275390625000000000e+03,7.282265663146972656e+00,7.287838935852050781e+00
3.281250000000000000e+03,7.412284851074218750e+00,7.295161724090576172e+00
3.287109375000000000e+03,7.529340744018554688e+00,7.289869785308837891e+00
3.292968750000000000e+03,8.007012367248535156e+00,7.291090965270996094e+00
3.298828125000000000e+03,8.052514076232910156e+00,7.286153316497802734e+00
3.304687500000000000e+03,8.120140075683593750e+00,7.283594608306884766e+00
3.310546875000000000e+03,7.831100463867187500e+00,7.278789520263671875e+00
3.316406250000000000e+03,7.338712692260742188e+00,7.284971714019775391e+00
3.322265625000000000e+03,7.382205963134765625e+00,7.291710376739501953e+00
3.328125000000000000e+03,7.534427642822265625e+00,7.296175956726074219e+00
3.333984375000000000e+03,7.087936401367187500e+00,7.283805847167968750e+00
3.339843750000000000e+03,7.375419616699218750e+00,7.275761604309082031e+00
3.345703125000000000e+03,7.367376327514648438e+00,7.270334243774414062e+00
3.351562500000000000e+03,7.357707977294921875e+00,7.264272689819335938e+00
3.357421875000000000e+03,7.076977729797363281e+00,7.270936489105224609e+00
3.363281250000000000e+03,6.820655822753906250e+00,7.267119884490966797e+00
3.369140625000000000e+03,7.235351562500000000e+00,7.266488075256347656e+00
3.375000000000000000e+03,7.202071189880371094e+00,7.279705047607421875e+00
3.380859375000000000e+03,6.951265335083007812e+00,7.298104286193847656e+00
3.386718750000000000e+03,7.208099365234375000e+00,7.324571132659912109e+00
3.392578125000000000e+03,7.347038269042968750e+00,7.357537269592285156e+00
3.398437500000000000e+03,7.202651023864746094e+00,7.389778614044189453e+00
3.404296875000000000e+03,6.773024559020996094e+00,7.442480087280273438e+00
3.410156250000000000e+03,6.838010787963867188e+00,7.499790668487548828e+00
3.416015625000000000e+03,6.978280067443847656e+00,7.553000450134277344e+00
3.421875000000000000e+03,7.025060653686523438e+00,7.616328716278076172e+00
3.427734375000000000e+03,7.128844261169433594e+00,7.675323486328125000e+00
3.433593750000000000e+03,7.352536201477050781e+00,7.732872962951660156e+00
3.439453125000000000e+03,7.313913345336914062e+00,7.792513847351074219e+00
3.445312500000000000e+03,7.634989738464355469e+00,7.853206157684326172e+00
3.451171875000000000e+03,7.553245544433593750e+00,7.910761356353759766e+00
3.457031250000000000e+03,7.904480934143066406e+00,7.961579322814941406e+00
3.462890625000000000e+03,7.879814147949218750e+00,8.014224052429199219e+00
